PRODUCT_ID,CATEGORY_ID,SUBCATEGORY_ID,PRODUCT_NAME,DESCRIPTION,BASE_PRICE,SALE_PRICE,STOCK_QUANTITY,WEIGHT_KG,IS_ACTIVE,CREATED_AT,BRAND,SKU,RATING,REVIEW_COUNT,DATA_SOURCE,BATCH_ID,LOADED_AT
750,1,105,"Mooney, Rivera and Todd Mrs","Either build consumer live finally necessary develop how.
Describe boy keep tax leader. Reach base by hair order he.",116.56,102.87,475,13.25,True,2025-08-31 16:28:57.858,Taylor PLC,SKU-43211,3.7,78,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
751,1,105,"Harris, Ali and Cunningham Form",Soldier you measure. It move art may throughout thought. Huge kind defense stage significant.,26.11,24.34,183,15.74,True,2025-08-21 16:28:57.858,"Mendoza, Valenzuela and White",SKU-15932,3.2,97,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
752,3,303,"Clark, Richmond and Moore Learn","Concern ahead expert. Short course but term yourself guy.
And require difference represent story forget.
Product administration base despite late. Democratic television attorney likely.",591.34,562.64,460,12.51,True,2025-08-30 16:28:57.858,Tran-Stark,SKU-34535,3.4,15,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
923,2,201,Cook Ltd Several,Camera soon return institution whether coach. Figure ever alone region about. Generation try radio kind within. Military system end apply common national site such.,590.98,529.46,710,14.93,True,2025-08-26 16:28:57.858,Davis PLC,SKU-33736,3.8,87,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
910,1,105,"Gibbs, Wong and Reyes Far","Agent relate should resource give left. With mother couple significant result. Maintain suddenly lay continue model need.
Other fall school run.",540.25,474.14,433,6.46,True,2025-08-17 16:28:57.858,Lindsey Group,SKU-99037,4.9,20,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
911,5,505,"Welch, Young and Zimmerman Few",Spend off ball something drive company peace manage. Positive that particular lot single appear brother. Indeed herself plan maintain those.,594.87,522.93,551,17.06,True,2025-09-10 16:28:57.858,"Poole, Sanchez and Turner",SKU-48905,4.7,68,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
912,4,402,Ward-Mcgee Already,"Institution local arm any so civil read. Spring give how difference reveal fill.
Try change traditional poor theory that somebody. Their practice prepare off most would finally.",605.45,574.82,869,16.05,True,2025-09-09 16:28:57.858,"York, Long and Miller",SKU-88496,3.6,75,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
913,1,103,"Murray, Blake and Mullins Fear","Scientist leader low listen policy still. Clear someone them offer hold full lead. Resource you stuff share yet well card marriage.
Could radio third color.",996.88,911.94,646,16.59,True,2025-08-22 16:28:57.858,Barrett-Thompson,SKU-59375,3.1,47,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
914,2,202,"Gonzalez, Perkins and Martin Believe","Effect partner difference difference. Voice college above their. Occur suggest important floor.
Measure both central discover across if. Floor seat process. School sure country remember policy best.",849.59,817.38,717,14.74,True,2025-08-15 16:28:57.858,Lawrence-Nguyen,SKU-33464,4.7,98,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
915,4,403,"Conner, Avery and Smith Official",Matter kid off role when. Successful drug own figure face whole. Simply industry these seek himself fast.,984.55,967.29,163,19.82,True,2025-08-23 16:28:57.858,Stevenson Ltd,SKU-54225,3.8,64,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
916,3,304,Drake-Fox Receive,"Suffer back level only chair debate stop during.
Tend ask region shake son six.
Current world region relationship dog understand our. Continue spring career attack beautiful.",397.15,375.45,289,13.96,True,2025-08-28 16:28:57.858,Ortiz-Bishop,SKU-81828,3.8,24,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
917,3,305,Gilbert LLC South,Building able research since factor body base adult. Parent itself toward marriage imagine institution. Spend mention each read be reality.,867.2,841.15,726,6.15,True,2025-09-12 16:28:57.858,Hess-Diaz,SKU-85649,3.3,91,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
918,4,403,Martinez-Harrison Moment,"Day treatment establish do. Want far smile.
Environment number any well north red time. Director enjoy sell.",898.25,757.78,766,3.99,True,2025-09-07 16:28:57.858,"Figueroa, King and Lewis",SKU-57477,4.5,80,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
919,1,102,Perez-Rodriguez Use,"Former church day light development long bring.
Campaign couple how. Anyone hear much road.
Trip doctor always recognize pattern short thousand. Low believe couple education politics view.",382.79,358.25,172,18.53,False,2025-08-31 16:28:57.858,"Hatfield, Hunt and Thompson",SKU-72111,3.4,13,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
920,1,105,Parker-Lawrence Well,Prove standard official final. Chair hard room no statement then per year. Suddenly out around get cause effort. Executive actually possible wide wide education rather.,653.6,579.59,152,12.58,True,2025-08-26 16:28:57.858,Morales and Sons,SKU-14455,3.2,58,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
921,4,403,Wolf-Norman Pressure,"Evidence left eye southern safe. Behind protect attorney standard notice rock let.
Win half nature bring.
Available build according forward. Account current argue above.",691.1,576.72,763,7.57,True,2025-08-14 16:28:57.858,Proctor-Kennedy,SKU-97914,4.3,99,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
922,4,404,"Hansen, Carter and Johnson Summer","Smile conference town edge. Official field picture.
Various laugh more debate. Need modern design order hospital up. Position might father act pass subject.",282.46,251.12,11,2.49,False,2025-08-24 16:28:57.858,Rodriguez-Hanson,SKU-74122,4.3,69,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
924,4,403,Rodriguez-Hall Eye,Go might husband huge. Become evidence city live per. Meeting effort top.,575.71,498.01,730,18.19,True,2025-09-10 16:28:57.858,Miller-Holland,SKU-34233,3.8,94,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
877,1,102,"Garcia, Spencer and Curry Nation","Wait or current source work type. Too local face show morning see current move.
Chance in difficult. Fly should test fund. Test debate who.",848.47,736.93,210,10.83,True,2025-09-03 16:28:57.858,Perkins-Schneider,SKU-97163,5.0,93,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
925,1,104,Reid LLC Career,"Blood animal trip more value pass window. Event boy chair significant.
Final mind arm return hard.
Matter learn effect become security let.",560.5,536.23,542,9.82,True,2025-08-27 16:28:57.858,Evans Inc,SKU-86640,4.1,91,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
926,1,102,Richards Ltd Anything,Only buy base can. Name move sure suffer. Entire nearly at environmental.,966.02,795.49,882,12.02,True,2025-08-16 16:28:57.858,Wilson-Baxter,SKU-82708,3.9,46,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
927,1,101,Lee PLC Because,Image protect cost tell rich. Such issue however form million. Little person speak election. Family ball his.,137.53,127.97,89,11.29,True,2025-09-07 16:28:57.858,Scott PLC,SKU-14588,3.2,23,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
928,5,503,"Le, Waters and Mcintyre Left","Bring need white. Enter leader that offer try arrive land.
Nice top live interview yard hot great. Health this ground high. Save lot education consider east though.",369.92,308.64,1000,18.91,False,2025-08-27 16:28:57.858,"Hernandez, Williams and Hunt",SKU-49400,3.1,74,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
929,3,305,Smith Group Size,"Perform three man majority raise. Program watch to even want room. Contain without commercial provide.
Answer bit line you east response thought. Also everybody sound a car yes interesting happen.",450.47,404.56,320,10.5,True,2025-08-26 16:28:57.858,Willis-Adams,SKU-56152,4.2,70,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
930,2,201,Austin-Russell Owner,Strong so probably economic. Keep news seat development opportunity year. Stay effect up serve practice.,665.99,564.37,192,2.92,True,2025-09-12 16:28:57.858,Davis LLC,SKU-38208,4.9,80,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
931,5,502,Cantu-Huff Deep,Marriage social unit property. Edge wear for everybody. Politics particularly loss study thing.,595.87,492.01,637,8.5,True,2025-09-05 16:28:57.858,Woods and Sons,SKU-44167,3.8,27,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
932,4,404,Peterson and Sons Green,Forget million report style partner data. Recently entire military coach own.,92.42,86.44,962,13.92,True,2025-09-05 16:28:57.858,Stone LLC,SKU-19248,4.3,36,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
933,2,203,Mitchell PLC Actually,Week sort girl many hand memory prevent four. Development shoulder fight mind involve might public. How wife party beat.,568.01,547.62,619,3.36,True,2025-08-24 16:28:57.858,"Zimmerman, Robbins and Johnson",SKU-51465,5.0,61,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
934,4,401,"Medina, Blackburn and Gonzales Whose",Still win team than tough place end door. Number serve base rich recent before list.,964.38,786.45,127,10.68,True,2025-09-06 16:28:57.858,"Soto, Mckinney and Phillips",SKU-63317,3.1,85,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
935,1,103,Walker-Johnson Down,"Live air however.
Anything base total purpose participant. Game dark view player student rate.
Wonder first rather up watch south coach. Interview sell standard public. A TV artist control.",910.15,777.86,889,15.98,True,2025-08-20 16:28:57.858,"Price, Patrick and Boyd",SKU-22838,3.8,35,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
936,4,401,"Hamilton, Williams and Stephens Event","Since from husband movement partner agent expert. President anyone require per chance true administration.
Effect suddenly bar resource five. Commercial box future discuss.",784.91,655.51,745,17.52,True,2025-09-10 16:28:57.858,Webster-Cortez,SKU-74175,3.2,47,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
937,5,503,Young and Sons Choice,Design fear little. Campaign physical them investment vote. Parent factor sound.,556.03,455.84,49,3.5,True,2025-08-25 16:28:57.858,"Martinez, Martinez and Gonzalez",SKU-61060,3.4,102,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
909,5,502,Gonzalez-Lowe Minute,"Since have because state. Industry question quite leg college impact food spring.
Determine behind professor. Remain image raise fast add because picture.",747.17,683.34,130,17.08,True,2025-09-10 16:28:57.858,Baker LLC,SKU-85617,4.5,48,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
908,4,405,Peterson Inc Study,"Item growth interest of work section. Him why yes entire. Wonder heavy middle.
Mouth whom any all great. Social never from ability.",966.59,929.56,228,5.26,True,2025-08-31 16:28:57.858,"Shah, Bean and Simmons",SKU-24599,3.2,100,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
907,4,401,Hood-Holder Family,"Prove street sure someone man begin. Apply personal across knowledge class because.
Relate attorney can seat. Account every realize military pay.",797.59,777.16,954,11.56,True,2025-09-03 16:28:57.858,Wallace-Horton,SKU-18476,4.3,56,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
906,4,403,Sanchez-Floyd Especially,Believe college break city with model require campaign. Suggest onto player including always.,228.17,212.93,974,17.96,True,2025-09-05 16:28:57.858,"Manning, Williams and Mcguire",SKU-27793,4.8,94,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
879,1,102,Long Ltd Born,Phone author lawyer fire. Yard fast writer old. Left herself table successful indicate Democrat one.,938.89,768.34,606,11.02,True,2025-09-09 16:28:57.858,"Turner, Nichols and Morgan",SKU-36787,3.5,21,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
880,4,404,"Hunter, Vargas and Jones Attention",Street ten top push. Special appear himself enough quite religious president. Hour how direction score skin wide prevent.,318.35,267.26,434,3.61,True,2025-08-21 16:28:57.858,Dixon-Sullivan,SKU-47401,4.2,82,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
881,2,203,"Leach, Fowler and Moore Assume","Science condition phone garden high perform surface.
Beyond road nation standard message doctor PM. Serious individual food research picture buy. Price believe form talk begin field.",863.8,704.86,995,7.26,True,2025-08-29 16:28:57.858,"Stewart, Dyer and Gardner",SKU-71697,3.9,73,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
882,5,504,White-Martin Still,Example market address professional professional must bad. Owner difficult industry along foreign win.,762.72,755.67,493,0.49,True,2025-08-18 16:28:57.858,Haley-Mejia,SKU-20909,4.5,42,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
883,5,505,Scott-Lee Education,Than your simple draw administration. Different positive significant once door. Base direction discussion hope service administration national.,161.27,134.68,389,9.33,True,2025-08-21 16:28:57.858,Montoya-Owens,SKU-59171,4.1,67,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
884,1,103,"Hughes, Hubbard and Barber Sister",Mother clear somebody play theory. Hot top focus degree fear necessary. Produce both worker accept point training quickly.,145.29,121.92,938,3.87,False,2025-08-29 16:28:57.858,Garcia PLC,SKU-75627,4.5,56,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
885,4,404,"Serrano, Sherman and Andrews Specific","Appear two themselves business oil statement. Shake always practice account table wide. Each career main capital receive center respond.
Eye officer defense eat sense.",926.43,814.27,760,7.53,True,2025-08-14 16:28:57.858,Rodriguez PLC,SKU-94023,5.0,13,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
886,4,401,Randolph PLC Early,"Less discussion similar guess daughter. Clearly sign story loss would world include wait.
Boy around instead pattern lawyer street. Program detail lay others main. Policy each rest yourself he.",992.55,870.43,579,3.33,True,2025-09-10 16:28:57.858,"Williams, Nelson and Henry",SKU-43457,4.5,104,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
887,3,305,White-Dennis Hit,"As sister away step store language decision particular. Strategy trial occur street seven child. Benefit father nor development.
Agreement factor all growth.",712.04,667.68,713,1.25,True,2025-08-24 16:28:57.858,Parks-Mckenzie,SKU-65579,4.5,40,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
888,4,401,Cummings-Watson This,"Lay detail about. Now stuff condition community receive.
Left run popular arrive develop. Happy sell hot cold allow thing concern. Probably score figure.",922.25,854.18,692,0.66,True,2025-09-02 16:28:57.858,Montgomery-Berry,SKU-29383,3.5,66,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
889,2,203,"Wolfe, Bennett and Baker Argue","Station wife open quickly strong still beat. Whatever Congress how forget foot few impact. Take do appear.
Account few main theory sign. Respond big produce.",254.94,252.48,861,3.31,True,2025-08-26 16:28:57.858,Richardson-Bates,SKU-22098,4.3,51,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
890,4,405,Murphy PLC Behavior,"Blood deal ten think point our anything. Glass a page TV ago floor.
Because drop base score. Speak fight along level land they everything. Hotel conference still others.",974.4,880.58,193,17.53,True,2025-09-11 16:28:57.858,"Moses, Thompson and Reynolds",SKU-65950,3.5,42,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
891,5,505,Greer-Thompson Single,"Power available fight sound player the space. Name wish professor however.
Green reduce across role prove total.",661.9,607.11,751,8.29,True,2025-09-01 16:28:57.858,Wilkinson Group,SKU-21648,3.2,78,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
892,3,302,Wright-Flores Standard,Unit color American allow both lawyer. Remain summer million person season. Moment piece rise letter foot.,276.33,272.46,407,14.01,False,2025-09-07 16:28:57.858,Navarro LLC,SKU-32072,4.6,9,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
893,1,101,Dominguez PLC Rest,Market training three call find end. Meet one American exactly doctor mission parent change. Book order street or then herself.,776.01,702.28,670,5.84,True,2025-08-31 16:28:57.858,Higgins-Gonzales,SKU-33121,3.7,100,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
894,2,202,Harris-Garcia Mouth,"Prevent person allow. Food stand industry avoid blood side whatever.
Have want purpose themselves. Watch reveal this gas before.
Score follow save all might.",491.61,486.54,461,11.39,True,2025-08-28 16:28:57.858,"Jackson, Howell and Baker",SKU-36337,3.1,27,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
895,2,203,Levine-Pittman Debate,"First claim window themselves work beat. Not sound cost live hit loss west indicate.
This that care west discover. Later visit wall popular remember.
Miss director president talk father.",983.12,866.87,641,18.27,True,2025-08-17 16:28:57.858,"Hamilton, Hill and Sanchez",SKU-93418,3.3,44,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
896,1,104,Tucker Inc Protect,House every left down management subject culture. Most road these its town. My control color better pretty group leave.,133.43,115.88,599,4.77,True,2025-09-11 16:28:57.858,Hansen-Olsen,SKU-23213,3.0,44,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
897,1,105,"Hernandez, Davidson and Nielsen Opportunity","Form expert wind model shoulder determine. Hear rate black participant enter.
Age agree back chance operation. Movie care beautiful thing.",791.32,648.38,534,15.86,True,2025-09-12 16:28:57.858,"Stewart, Erickson and Rodriguez",SKU-78167,5.0,101,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
898,3,304,"Bailey, Floyd and Smith Generation","Along organization second against. Church sea through experience compare charge assume. Bill traditional collection half forget election plant.
Such save left now. Again discuss war few summer fight.",478.5,440.64,344,7.48,True,2025-09-03 16:28:57.858,House Ltd,SKU-51317,4.6,54,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
899,4,404,"Dunn, Patrick and Hatfield Method","Outside outside me act however. Walk culture group particular well. Child plan parent case phone.
Fall car care evening summer. Eye house thing ten food candidate.",614.7,599.1,825,2.09,True,2025-09-02 16:28:57.858,Aguirre-Johnson,SKU-62665,4.5,26,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
900,1,105,Moore-Barker Political,"Environment heart section city full rate sell.
Hundred however tax oil. Check partner themselves along similar training. Would rate than only. Black old me laugh ever visit yet.",131.67,112.69,716,15.05,True,2025-08-28 16:28:57.858,"Pollard, Clark and Kramer",SKU-69233,4.2,87,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
901,4,405,Harrison-Dickson Property,"Audience baby these report everything fast. Its evidence few option decision. Case notice before focus certain on rock.
Foreign sell meeting field place interesting go. Pass by a yes team data.",419.0,335.46,653,19.16,True,2025-09-07 16:28:57.858,Villegas Ltd,SKU-12179,4.3,12,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
902,3,304,"Jones, Hall and Hill Various","Must sing draw. Economic generation call difficult develop.
Onto group spring beautiful current rich red. Field safe provide loss marriage.
Edge east without direction. Quality old red important.",241.22,212.28,627,15.9,True,2025-08-29 16:28:57.858,Roberson Ltd,SKU-72406,5.0,95,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
903,1,104,Franco-Gross Manager,"Man section what check stock behavior. Newspaper fight our anything. Heavy ever indeed foreign.
Throughout both especially entire vote. Hot family cost record term music degree.",300.92,283.59,890,10.45,True,2025-09-07 16:28:57.858,Robinson-Brown,SKU-76143,3.1,69,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
904,1,103,Mckenzie Ltd By,"Actually forget play family analysis.
If certain century would structure up. Behind grow country bed least guess.",834.03,831.9,478,3.44,True,2025-08-27 16:28:57.858,Huang-Martinez,SKU-25162,4.0,79,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
905,2,202,Taylor LLC Moment,"May still myself far. Stop without film stuff.
My tonight and financial. Close account realize technology.",219.52,217.07,716,1.88,True,2025-08-20 16:28:57.858,"Garcia, Phillips and White",SKU-13830,3.3,45,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
938,5,505,Roman-Waters Agency,"Both involve our natural civil.
After own low live plant game direction. Federal girl see consumer character action test pull. Computer become look responsibility she.",598.67,527.15,606,2.64,False,2025-08-17 16:28:57.858,Gutierrez Ltd,SKU-77314,4.4,89,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
939,2,202,"Jennings, Sherman and Knox Similar","Ask different owner its. Center radio bank especially boy. Perhaps response sport fire spend later.
Huge buy talk cold officer hair a. Population raise civil. Write agency management size.",385.01,328.6,940,14.54,True,2025-08-21 16:28:57.858,"Drake, Bryant and Mccullough",SKU-42651,4.4,61,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
940,4,402,"Copeland, Mckee and White While",Ten exist marriage challenge you actually. Money model somebody room difficult leg ready bring. Work natural while western remember or later human.,444.57,426.65,514,5.81,True,2025-09-02 16:28:57.858,Kline LLC,SKU-78235,4.9,33,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
971,3,303,"Payne, Evans and Roberts Movie","Them machine least raise defense second traditional. Grow tax voice meet nor current.
Involve real watch certain paper.",556.63,470.23,546,4.84,False,2025-09-08 16:28:57.858,"Becker, Stevens and Perkins",SKU-29416,4.9,42,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
973,5,503,Murray-Hernandez Send,Suggest main someone election school. Own language marriage cell teach. People resource physical customer community end rise.,331.32,311.8,562,5.35,True,2025-08-14 16:28:57.858,Andrade Ltd,SKU-90148,3.6,15,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
974,1,103,"Warner, Francis and Austin Speech","Offer national society food light civil policy staff. Call during military why. Lead term friend new.
Yourself data you street often.",227.09,194.37,262,19.43,True,2025-08-14 16:28:57.858,Frey Inc,SKU-86449,3.2,99,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
975,4,403,"Guerrero, Mejia and Martinez Always","Rate buy drop. Effort white collection. Billion agent note note this rate happen.
Carry apply likely know mean similar road miss. Language girl treat team.",871.33,802.38,211,16.36,True,2025-08-24 16:28:57.858,Petersen Ltd,SKU-45231,3.4,86,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
976,4,402,"Waller, Bates and Pearson Dog",Choose cup end as little ask positive. Marriage bad little yes certain show whatever fish. Party real play fall down book.,451.6,426.87,377,3.05,True,2025-08-21 16:28:57.858,Kelly-Campbell,SKU-75006,3.4,30,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
977,2,202,Jackson-Miller Beyond,"If office day technology culture. Difficult protect someone ok realize.
Fire design serious least economic fight support. My receive write interesting stand. Eight lead but necessary interesting.",573.96,542.91,663,5.71,True,2025-08-14 16:28:57.858,"Young, Dunn and Thompson",SKU-33295,4.6,92,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
978,5,502,Perez Ltd Between,"Call speech reduce continue. Blue natural social apply think I when particularly.
Green guy discussion vote her sister. Congress pay work prevent fire. Late generation technology without son.",78.76,69.72,465,18.19,True,2025-09-11 16:28:57.858,"Alexander, Pierce and Lam",SKU-23137,4.4,20,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
979,1,105,Brock-Evans Ahead,Career protect identify especially many explain food. Hotel partner return make. Hold reach many read approach door.,108.73,87.44,846,0.37,True,2025-09-01 16:28:57.858,Anderson PLC,SKU-15733,3.3,106,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
980,1,103,Salas Ltd Blood,Who face arm since bag. Former old within. Customer audience subject tonight drop manager property.,151.21,139.1,811,19.33,True,2025-08-24 16:28:57.858,"Brown, Smith and Brown",SKU-23938,4.1,50,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
981,1,102,Vasquez LLC Series,"Experience happy foreign religious turn.
Test draw although environment more news generation. Drug particular standard sort girl popular.",147.84,134.91,454,16.33,True,2025-08-20 16:28:57.858,Hill-Diaz,SKU-72771,3.3,18,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
982,5,503,Booker-Ramirez Most,"Discussion her a rate investment at lead. Discuss south finally. Government without use white team scene.
Director certain little owner. Beyond name attention region. Use prepare here.",631.21,507.65,45,2.15,True,2025-09-10 16:28:57.858,"Sweeney, Greer and Whitaker",SKU-77048,4.8,59,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
983,2,201,"Mclaughlin, Case and Turner Yet","Or form its. Able happen policy performance health test.
Will body situation to buy. Safe phone event.
Language forward maybe right. Rock second rise.",913.05,771.83,394,3.03,True,2025-09-13 16:28:57.858,"Sullivan, Hendrix and Melton",SKU-39607,4.8,93,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
984,4,401,"Boyd, Hubbard and Miller Safe",Building with physical miss remain. Employee require read available to best sing. Offer happy four front field cup. Bed help third nearly person find.,496.9,419.84,979,19.12,True,2025-09-10 16:28:57.858,Romero and Sons,SKU-90700,3.7,53,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
985,1,101,Bates PLC Important,"Suggest rather idea carry end test authority. Candidate management million summer.
Sign tax degree skin such read carry end. Short commercial serious century near question production.",608.46,538.93,342,12.03,True,2025-09-08 16:28:57.858,"Klein, Myers and Harris",SKU-29689,4.8,95,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
986,3,305,Sutton LLC Air,Name mention another situation top music question. Plant idea according between someone.,819.39,798.97,277,18.33,True,2025-09-02 16:28:57.858,Madden LLC,SKU-44786,4.6,97,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
987,1,101,Melendez-Arnold Since,"Speak century debate on technology college. Off remain particularly throughout.
Music attorney police gun improve. Wait west surface some loss should.
Security tax discover able.",863.1,824.74,150,6.47,True,2025-09-09 16:28:57.858,"Peterson, Lee and Richards",SKU-72709,4.6,20,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
